Year,Nationalität,Schulart,Erreichter Abschluss,Units,Value
2014,Deutsche,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Deutsche,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,7.8044855677361
2014,Ausländerinnen und Ausländer,Fachoberschule,Insgesamt,Prozent,100
2014,Ausländerinnen und Ausländer,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Fachhochschulreife,Prozent,85.8778625954199
2014,Ausländerinnen und Ausländer,Fachoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Realschulabschluss,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Hauptschulabschluss,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Erfolgreicher Besuch,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,14.1221374045802
2013,Deutsche,Fachoberschule,Insgesamt,Prozent,100
2013,Deutsche,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,-
2013,Deutsche,Fachoberschule,Fachhochschulreife,Prozent,91.5501458605774
2013,Deutsche,Fachoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Deutsche,Fachoberschule,Realschulabschluss,Prozent,-
2013,Deutsche,Fachoberschule,Hauptschulabschluss,Prozent,-
2013,Deutsche,Fachoberschule,Erfolgreicher Besuch,Prozent,-
2013,Deutsche,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Deutsche,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,8.44985413942259
2013,Ausländerinnen und Ausländer,Fachoberschule,Insgesamt,Prozent,100
2013,Ausländerinnen und Ausländer,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Fachhochschulreife,Prozent,84.7133757961784
2013,Ausländerinnen und Ausländer,Fachoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Realschulabschluss,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Hauptschulabschluss,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Erfolgreicher Besuch,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,15.2866242038217
2020,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2020,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2020,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2020,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2020,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2020,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2020,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2020,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2020,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2020,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2020,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2019,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2019,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,98.7654320987654
2019,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2019,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2019,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2019,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2019,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2019,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2019,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,1.23456790123457
2019,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2018,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2018,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,97.5903614457831
2018,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2018,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2018,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2018,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2018,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2018,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2018,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.40963855421687
2018,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2018,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2018,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2017,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2017,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,96.7213114754098
2017,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2017,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2017,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2017,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2017,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2017,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,3.27868852459016
2017,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2017,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2017,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2016,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2016,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,96.8553459119497
2016,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2016,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2016,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2016,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2016,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2016,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,3.14465408805031
2016,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2016,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,75
2016,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,25
2015,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2015,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,97.1264367816092
2015,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2015,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2015,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2015,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2015,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2015,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.8735632183908
2015,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2015,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2015,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2014,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2014,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,97.0873786407767
2014,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2014,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2014,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2014,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2014,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.9126213592233
2014,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2014,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2014,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2013,Deutsche,Berufsoberschule,Insgesamt,Prozent,100
2013,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,96.309963099631
2013,Deutsche,Berufsoberschule,Fachhochschulreife,Prozent,-
2013,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Deutsche,Berufsoberschule,Realschulabschluss,Prozent,-
2013,Deutsche,Berufsoberschule,Hauptschulabschluss,Prozent,-
2013,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2013,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,3.690036900369
2013,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Prozent,100
2013,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Prozent,100
2013,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Prozent,-
2020,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2020,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,81.6,,
2020,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,0.924444444444444,,
2020,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,15.5377777777778,,
2020,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,3.55555555555556E-02,,
2020,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,1.90222222222222,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,75.7062146892655,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,0.564971751412429,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,20.9039548022599,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.82485875706215,,
2019,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2019,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,83.0221796712941,,
2019,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,0.861656294877932,,
2019,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,14.1535024732727,,
2019,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,0.111696186373065,,
2019,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,1.85096537418222,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,71.978021978022,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,2.1978021978022,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,23.0769230769231,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.74725274725275,,
2018,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2018,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,81.8751866228725,,
2018,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,1.2242460435951,,
2018,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,15.1089877575396,,
2018,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,0.119438638399522,,
2018,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,1.67214093759331,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,78.5714285714286,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,1.78571428571429,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,16.9642857142857,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Prozent,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Prozent,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Prozent,2.67857142857143,,
2017,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Prozent,100,,
2017,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Prozent,82.5027995520717,,
2017,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Prozent,1.10582306830907,,
2017,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Prozent,13.9557670772676,,
2017,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Prozent,0.195968645016797,,
2017,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Prozent,-,,
