Year,Gebietseinheit,Geschlecht,Aufenthalstitel,Aufenthaltsstatus,Geocode,Value
2020,Oldenburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03458,575
2020,Osnabrück,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,1695
2020,Osnabrück,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,1210
2020,Osnabrück,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,2910
2020,Vechta,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,550
2020,Vechta,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,320
2020,Vechta,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,870
2020,Wesermarsch,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,500
2020,Wesermarsch,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,345
2020,Wesermarsch,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,845
2020,Wittmund,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,270
2020,Wittmund,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,190
2020,Wittmund,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,460
2020,Statistische Region Weser-Ems,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,12590
2020,Statistische Region Weser-Ems,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,7445
2020,Statistische Region Weser-Ems,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,20035
2020,Niedersachsen,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,43465
2020,Niedersachsen,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,25805
2020,Niedersachsen,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,69270
2019,Braunschweig  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,2335
2019,Braunschweig  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,1495
2019,Braunschweig  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,3830
2019,Salzgitter  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,530
2019,Salzgitter  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,320
2019,Salzgitter  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,850
2019,Wolfsburg  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,915
2019,Wolfsburg  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,455
2019,Wolfsburg  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,1370
2019,Gifhorn,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,1090
2019,Gifhorn,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,650
2019,Gifhorn,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,1740
2019,Goslar,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,930
2019,Goslar,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,515
2019,Goslar,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,1450
2019,Helmstedt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,435
2019,Helmstedt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,210
2019,Helmstedt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,645
2019,Northeim,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,630
2019,Northeim,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,465
2019,Northeim,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,1095
2019,Peine,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,475
2019,Peine,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,300
2019,Peine,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,775
2019,Wolfenbüttel,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,600
2019,Wolfenbüttel,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,360
2019,Wolfenbüttel,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,960
2019,Göttingen,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,2465
2019,Göttingen,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,1965
2019,Göttingen,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,4430
2019,Statistische Region Braunschweig,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,10410
2019,Statistische Region Braunschweig,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,6735
2019,Statistische Region Braunschweig,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,17145
2019,Hannover  Region,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03241,7425
2019,Hannover  Region,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03241,4470
2019,Hannover  Region,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03241,11895
2019,Diepholz,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03251,1125
2019,Diepholz,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03251,800
2019,Diepholz,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03251,1925
2019,Hameln-Pyrmont,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03252,665
2019,Hameln-Pyrmont,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03252,555
2019,Hameln-Pyrmont,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03252,1220
2019,Hildesheim,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03254,1620
2019,Hildesheim,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03254,760
2019,Hildesheim,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03254,2380
2019,Holzminden,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03255,300
2019,Holzminden,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03255,185
2019,Holzminden,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03255,490
2019,Nienburg (Weser),männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03256,465
2019,Nienburg (Weser),weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03256,380
2019,Nienburg (Weser),insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03256,845
2019,Schaumburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03257,920
2019,Schaumburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03257,565
2019,Schaumburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03257,1485
2019,Statistische Region Hannover,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K032,12520
2019,Statistische Region Hannover,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K032,7725
2019,Statistische Region Hannover,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K032,20240
2019,Celle,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03351,670
2019,Celle,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03351,370
2019,Celle,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03351,1045
2019,Cuxhaven,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03352,715
2019,Cuxhaven,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03352,435
2019,Cuxhaven,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03352,1150
2019,Harburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03353,2170
2019,Harburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03353,410
2019,Harburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03353,2580
2019,Lüchow-Dannenberg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03354,175
2019,Lüchow-Dannenberg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03354,140
2019,Lüchow-Dannenberg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03354,315
2019,Lüneburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,8560
2019,Lüneburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,4115
2019,Lüneburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,12675
2019,Lüneburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,680
2019,Lüneburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,390
2019,Lüneburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03355,1070
2019,Osterholz,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03356,340
2019,Osterholz,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03356,260
2019,Osterholz,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03356,600
2019,Rotenburg (Wümme),männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03357,840
2019,Rotenburg (Wümme),weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03357,420
2019,Rotenburg (Wümme),insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03357,1260
2019,Heidekreis,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03358,840
2019,Heidekreis,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03358,620
2019,Heidekreis,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03358,1465
2019,Stade,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03359,1145
2019,Stade,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03359,600
2019,Stade,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03359,1745
2019,Uelzen,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03360,280
2019,Uelzen,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03360,170
2019,Uelzen,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03360,450
2019,Verden,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03361,700
2019,Verden,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03361,300
2019,Verden,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03361,1000
2019,Delmenhorst  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03401,330
2019,Delmenhorst  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03401,220
2019,Delmenhorst  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03401,550
2019,Emden  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03402,350
2019,Emden  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03402,175
2019,Emden  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03402,530
2019,Oldenburg(Oldb)  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03403,830
2019,Oldenburg(Oldb)  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03403,600
2019,Oldenburg(Oldb)  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03403,1430
2019,Osnabrück  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03404,1490
2019,Osnabrück  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03404,740
2019,Osnabrück  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03404,2230
2019,Wilhelmshaven  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03405,315
2019,Wilhelmshaven  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03405,190
2019,Wilhelmshaven  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03405,500
2019,Ammerland,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03451,540
2019,Ammerland,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03451,355
2019,Ammerland,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03451,900
2019,Aurich,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03452,905
2019,Aurich,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03452,365
2019,Aurich,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03452,1270
2019,Cloppenburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03453,725
2019,Cloppenburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03453,370
2019,Cloppenburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03453,1100
2019,Emsland,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03454,1600
2019,Emsland,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03454,745
2019,Emsland,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03454,2345
2019,Friesland,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03455,440
2019,Friesland,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03455,340
2019,Friesland,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03455,780
2019,Grafschaft Bentheim,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03456,625
2019,Grafschaft Bentheim,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03456,365
2019,Grafschaft Bentheim,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03456,990
2019,Leer,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03457,1180
2019,Leer,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03457,645
2019,Leer,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03457,1825
2019,Oldenburg,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03458,380
2019,Oldenburg,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03458,235
2019,Oldenburg,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03458,610
2019,Osnabrück,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,1775
2019,Osnabrück,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,1330
2019,Osnabrück,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03459,3110
2019,Vechta,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,555
2019,Vechta,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,335
2019,Vechta,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03460,890
2019,Wesermarsch,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,570
2019,Wesermarsch,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,350
2019,Wesermarsch,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03461,925
2019,Wittmund,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,225
2019,Wittmund,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,175
2019,Wittmund,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03462,400
2019,Statistische Region Weser-Ems,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,12835
2019,Statistische Region Weser-Ems,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,7545
2019,Statistische Region Weser-Ems,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K034,20380
2019,Niedersachsen,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,44325
2019,Niedersachsen,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,26120
2019,Niedersachsen,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K030,70445
2018,Braunschweig  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,1980
2018,Braunschweig  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,1245
2018,Braunschweig  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03101,3220
2018,Salzgitter  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,590
2018,Salzgitter  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,350
2018,Salzgitter  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03102,940
2018,Wolfsburg  Stadt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,860
2018,Wolfsburg  Stadt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,410
2018,Wolfsburg  Stadt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03103,1270
2018,Gifhorn,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,1115
2018,Gifhorn,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,615
2018,Gifhorn,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03151,1730
2018,Goslar,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,945
2018,Goslar,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,555
2018,Goslar,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03153,1500
2018,Helmstedt,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,450
2018,Helmstedt,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,215
2018,Helmstedt,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03154,665
2018,Northeim,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,640
2018,Northeim,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,475
2018,Northeim,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03155,1115
2018,Peine,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,505
2018,Peine,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,300
2018,Peine,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03157,805
2018,Wolfenbüttel,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,675
2018,Wolfenbüttel,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,400
2018,Wolfenbüttel,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03158,1075
2018,Göttingen,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,2470
2018,Göttingen,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,1865
2018,Göttingen,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K03159,4340
2018,Statistische Region Braunschweig,männlich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,10230
2018,Statistische Region Braunschweig,weiblich,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,6440
2018,Statistische Region Braunschweig,insgesamt,Aufenthaltstitel erforderlich,ohne Aufenthaltstitel insgesamt,K031,16665
