Year,Gebieteseinheit,Altersgruppe,Nationalität,GeoCode,Value
2020,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,231
2020,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,156
2020,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,294
2020,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,163
2020,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,275
2020,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,240
2020,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,200
2020,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,394
2020,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,148
2020,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,353
2020,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,411
2020,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,352
2020,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,255
2020,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,242
2020,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,268
2020,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,81
2020,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,240
2020,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,50
2020,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,115
2020,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,264
2020,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,159
2020,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,311
2020,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,160
2020,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,199
2020,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,200
2020,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,233
2019,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,203
2019,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,190
2019,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,115
2019,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,133
2019,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,157
2019,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,161
2019,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,231
2019,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,207
2019,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,166
2019,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,230
2019,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,183
2019,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,323
2019,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,347
2019,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,277
2019,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,251
2019,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,243
2019,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,206
2019,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,94
2019,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,284
2019,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,164
2019,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,289
2019,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,260
2019,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,103
2019,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,120
2019,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,120
2019,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,239
2019,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2019,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,155
2019,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,276
2019,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,158
2019,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,225
2019,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,239
2019,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,188
2019,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,388
2019,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,166
2019,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,339
2019,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,414
2019,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,322
2019,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,244
2019,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,229
2019,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,248
2019,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,68
2019,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,221
2019,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,51
2019,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,105
2019,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,243
2019,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,164
2019,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,277
2019,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,160
2019,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,193
2019,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,192
2019,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2018,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,195
2018,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,180
2018,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,109
2018,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,130
2018,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,153
2018,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,151
2018,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,221
2018,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,188
2018,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,161
2018,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,227
2018,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,176
2018,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,319
2018,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,340
2018,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,278
2018,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,245
2018,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,236
2018,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,206
2018,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,88
2018,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,254
2018,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,157
2018,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,284
2018,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,253
2018,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,110
2018,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,110
2018,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,119
2018,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,223
2018,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,212
2018,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,149
2018,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,267
2018,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,140
2018,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,210
2018,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,219
2018,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,180
2018,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,366
2018,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,149
2018,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,321
2018,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,400
2018,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,308
2018,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,251
2018,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,211
2018,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,235
2018,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,62
2018,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,208
2018,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,53
2018,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,89
2018,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,237
2018,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,162
2018,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,262
2018,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,152
2018,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,182
2018,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,184
2018,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,220
2017,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,193
2017,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,180
2017,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,98
2017,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,135
2017,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,161
2017,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,140
2017,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,230
2017,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,175
2017,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,162
2017,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,231
2017,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,175
2017,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,324
2017,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,350
2017,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,233
2017,"Diepholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,230
2017,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,245
2017,"Hildesheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,203
2017,"Holzminden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,89
2017,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,232
2017,"Schaumburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,157
2017,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,287
2017,"Celle",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,250
2017,"Cuxhaven",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,109
2017,"Harburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,103
2017,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,102
2017,"Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,233
2017,"Osterholz",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,201
2017,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,144
2017,"Heidekreis",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,262
2017,"Stade",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,134
2017,"Uelzen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,199
2017,"Verden",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,209
2017,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,176
2017,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,362
2017,"Emden, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,121
2017,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,330
2017,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,396
2017,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,282
2017,"Ammerland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,249
2017,"Aurich",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,221
2017,"Cloppenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,234
2017,"Emsland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,60
2017,"Friesland",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,206
2017,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,51
2017,"Leer",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,96
2017,"Oldenburg",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,230
2017,"Osnabrück",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,164
2017,"Vechta",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,250
2017,"Wesermarsch",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,154
2017,"Wittmund",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,164
2017,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,183
2017,"Niedersachsen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,221
2016,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,192
2016,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,156
2016,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,104
2016,"Gifhorn",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,105
2016,"Goslar",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,174
2016,"Helmstedt",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,136
2016,"Northeim",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,205
2016,"Peine",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,166
2016,"Wolfenbüttel",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,174
2016,"Göttingen",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,222
2016,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,169
2016,"Region Hannover",im Alter von 65 Jahren und älter,Ausländerinnen und Ausländer,K030,325
