AGS,Year,Gebietseinheit,Aufenthaltsdauer,Geschlecht,GeoCode,Value
455,2007,"Friesland",6 - 8,weiblich,K03455,120
456,2007,"Grafschaft Bentheim",6 - 8,weiblich,K03456,616
457,2007,"Leer",6 - 8,weiblich,K03457,319
458,2007,"Oldenburg",6 - 8,weiblich,K03458,256
459,2007,"Osnabrück",6 - 8,weiblich,K03459,647
460,2007,"Vechta",6 - 8,weiblich,K03460,410
461,2007,"Wesermarsch",6 - 8,weiblich,K03461,223
462,2007,"Wittmund",6 - 8,weiblich,K03462,59
4,2007,"Statistische Region Weser-Ems",6 - 8,weiblich,K034,5714
0,2007,"Niedersachsen",6 - 8,weiblich,,19771
101,2006,"Braunschweig, Stadt",6 - 8,weiblich,K03101,836
102,2006,"Salzgitter, Stadt",6 - 8,weiblich,K03102,366
103,2006,"Wolfsburg, Stadt",6 - 8,weiblich,K03103,395
151,2006,"Gifhorn",6 - 8,weiblich,K03151,334
153,2006,"Goslar",6 - 8,weiblich,K03153,280
154,2006,"Helmstedt",6 - 8,weiblich,K03154,118
155,2006,"Northeim",6 - 8,weiblich,K03155,270
157,2006,"Peine",6 - 8,weiblich,K03157,269
158,2006,"Wolfenbüttel",6 - 8,weiblich,K03158,213
159,2006,"Göttingen",6 - 8,weiblich,K03159,1028
1,2006,"Statistische Region Braunschweig",6 - 8,weiblich,K031,4109
241,2006,"Region Hannover",6 - 8,weiblich,K03241,5389
241001,2006,"dav. Hannover, Lhst.",6 - 8,weiblich,K03241001,3606
241999,2006,"dav. Hannover, Umland",6 - 8,weiblich,K03241999,1783
251,2006,"Diepholz",6 - 8,weiblich,K03251,405
252,2006,"Hameln-Pyrmont",6 - 8,weiblich,K03252,415
254,2006,"Hildesheim",6 - 8,weiblich,K03254,615
255,2006,"Holzminden",6 - 8,weiblich,K03255,134
256,2006,"Nienburg (Weser)",6 - 8,weiblich,K03256,225
257,2006,"Schaumburg",6 - 8,weiblich,K03257,342
2,2006,"Statistische Region Hannover",6 - 8,weiblich,K032,7525
351,2006,"Celle",6 - 8,weiblich,K03351,292
352,2006,"Cuxhaven",6 - 8,weiblich,K03352,318
353,2006,"Harburg",6 - 8,weiblich,K03353,572
354,2006,"Lüchow-Dannenberg",6 - 8,weiblich,K03354,58
355,2006,"Lüneburg",6 - 8,weiblich,K03355,346
356,2006,"Osterholz",6 - 8,weiblich,K03356,170
357,2006,"Rotenburg (Wümme)",6 - 8,weiblich,K03357,350
358,2006,"Heidekreis",6 - 8,weiblich,K03358,296
359,2006,"Stade",6 - 8,weiblich,K03359,346
360,2006,"Uelzen",6 - 8,weiblich,K03360,143
361,2006,"Verden",6 - 8,weiblich,K03361,301
3,2006,"Statistische Region Lüneburg",6 - 8,weiblich,K033,3192
401,2006,"Delmenhorst, Stadt",6 - 8,weiblich,K03401,248
402,2006,"Emden, Stadt",6 - 8,weiblich,K03402,121
403,2006,"Oldenburg (Oldb), Stadt",6 - 8,weiblich,K03403,483
404,2006,"Osnabrück, Stadt",6 - 8,weiblich,K03404,670
405,2006,"Wilhelmshaven, Stadt",6 - 8,weiblich,K03405,161
451,2006,"Ammerland",6 - 8,weiblich,K03451,172
452,2006,"Aurich",6 - 8,weiblich,K03452,300
453,2006,"Cloppenburg",6 - 8,weiblich,K03453,328
454,2006,"Emsland",6 - 8,weiblich,K03454,418
455,2006,"Friesland",6 - 8,weiblich,K03455,115
456,2006,"Grafschaft Bentheim",6 - 8,weiblich,K03456,420
457,2006,"Leer",6 - 8,weiblich,K03457,281
458,2006,"Oldenburg",6 - 8,weiblich,K03458,227
459,2006,"Osnabrück",6 - 8,weiblich,K03459,670
460,2006,"Vechta",6 - 8,weiblich,K03460,427
461,2006,"Wesermarsch",6 - 8,weiblich,K03461,157
462,2006,"Wittmund",6 - 8,weiblich,K03462,64
4,2006,"Statistische Region Weser-Ems",6 - 8,weiblich,K034,5262
0,2006,"Niedersachsen",6 - 8,weiblich,,20088
101,2005,"Braunschweig, Stadt",6 - 8,weiblich,K03101,846
102,2005,"Salzgitter, Stadt",6 - 8,weiblich,K03102,399
103,2005,"Wolfsburg, Stadt",6 - 8,weiblich,K03103,410
151,2005,"Gifhorn",6 - 8,weiblich,K03151,323
153,2005,"Goslar",6 - 8,weiblich,K03153,255
154,2005,"Helmstedt",6 - 8,weiblich,K03154,130
155,2005,"Northeim",6 - 8,weiblich,K03155,270
157,2005,"Peine",6 - 8,weiblich,K03157,291
158,2005,"Wolfenbüttel",6 - 8,weiblich,K03158,206
159,2005,"Göttingen",6 - 8,weiblich,K03159,1012
1,2005,"Statistische Region Braunschweig",6 - 8,weiblich,K031,4142
241,2005,"Region Hannover",6 - 8,weiblich,K03241,5506
241001,2005,"dav. Hannover, Lhst.",6 - 8,weiblich,K03241001,3724
241999,2005,"dav. Hannover, Umland",6 - 8,weiblich,K03241999,1782
251,2005,"Diepholz",6 - 8,weiblich,K03251,448
252,2005,"Hameln-Pyrmont",6 - 8,weiblich,K03252,444
254,2005,"Hildesheim",6 - 8,weiblich,K03254,648
255,2005,"Holzminden",6 - 8,weiblich,K03255,135
256,2005,"Nienburg (Weser)",6 - 8,weiblich,K03256,240
257,2005,"Schaumburg",6 - 8,weiblich,K03257,411
2,2005,"Statistische Region Hannover",6 - 8,weiblich,K032,7832
351,2005,"Celle",6 - 8,weiblich,K03351,342
352,2005,"Cuxhaven",6 - 8,weiblich,K03352,357
353,2005,"Harburg",6 - 8,weiblich,K03353,525
354,2005,"Lüchow-Dannenberg",6 - 8,weiblich,K03354,54
355,2005,"Lüneburg",6 - 8,weiblich,K03355,311
356,2005,"Osterholz",6 - 8,weiblich,K03356,198
357,2005,"Rotenburg (Wümme)",6 - 8,weiblich,K03357,329
358,2005,"Heidekreis",6 - 8,weiblich,K03358,272
359,2005,"Stade",6 - 8,weiblich,K03359,369
360,2005,"Uelzen",6 - 8,weiblich,K03360,114
361,2005,"Verden",6 - 8,weiblich,K03361,315
3,2005,"Statistische Region Lüneburg",6 - 8,weiblich,K033,3186
401,2005,"Delmenhorst, Stadt",6 - 8,weiblich,K03401,266
402,2005,"Emden, Stadt",6 - 8,weiblich,K03402,99
403,2005,"Oldenburg (Oldb), Stadt",6 - 8,weiblich,K03403,444
404,2005,"Osnabrück, Stadt",6 - 8,weiblich,K03404,693
405,2005,"Wilhelmshaven, Stadt",6 - 8,weiblich,K03405,158
451,2005,"Ammerland",6 - 8,weiblich,K03451,175
452,2005,"Aurich",6 - 8,weiblich,K03452,336
453,2005,"Cloppenburg",6 - 8,weiblich,K03453,282
454,2005,"Emsland",6 - 8,weiblich,K03454,394
455,2005,"Friesland",6 - 8,weiblich,K03455,114
456,2005,"Grafschaft Bentheim",6 - 8,weiblich,K03456,359
457,2005,"Leer",6 - 8,weiblich,K03457,244
458,2005,"Oldenburg",6 - 8,weiblich,K03458,199
459,2005,"Osnabrück",6 - 8,weiblich,K03459,722
460,2005,"Vechta",6 - 8,weiblich,K03460,393
461,2005,"Wesermarsch",6 - 8,weiblich,K03461,176
462,2005,"Wittmund",6 - 8,weiblich,K03462,84
4,2005,"Statistische Region Weser-Ems",6 - 8,weiblich,K034,5138
0,2005,"Niedersachsen",6 - 8,weiblich,,20298
101,2004,"Braunschweig, Stadt",6 - 8,weiblich,K03101,759
102,2004,"Salzgitter, Stadt",6 - 8,weiblich,K03102,410
103,2004,"Wolfsburg, Stadt",6 - 8,weiblich,K03103,328
151,2004,"Gifhorn",6 - 8,weiblich,K03151,318
153,2004,"Goslar",6 - 8,weiblich,K03153,243
154,2004,"Helmstedt",6 - 8,weiblich,K03154,113
155,2004,"Northeim",6 - 8,weiblich,K03155,234
157,2004,"Peine",6 - 8,weiblich,K03157,275
158,2004,"Wolfenbüttel",6 - 8,weiblich,K03158,181
159,2004,"Göttingen",6 - 8,weiblich,K03159,791
1,2004,"Statistische Region Braunschweig",6 - 8,weiblich,K031,3657
241,2004,"Region Hannover",6 - 8,weiblich,K03241,5241
241001,2004,"dav. Hannover, Lhst.",6 - 8,weiblich,K03241001,3582
241999,2004,"dav. Hannover, Umland",6 - 8,weiblich,K03241999,1659
251,2004,"Diepholz",6 - 8,weiblich,K03251,386
252,2004,"Hameln-Pyrmont",6 - 8,weiblich,K03252,493
254,2004,"Hildesheim",6 - 8,weiblich,K03254,570
255,2004,"Holzminden",6 - 8,weiblich,K03255,131
256,2004,"Nienburg (Weser)",6 - 8,weiblich,K03256,227
257,2004,"Schaumburg",6 - 8,weiblich,K03257,394
2,2004,"Statistische Region Hannover",6 - 8,weiblich,K032,7443
351,2004,"Celle",6 - 8,weiblich,K03351,324
352,2004,"Cuxhaven",6 - 8,weiblich,K03352,314
353,2004,"Harburg",6 - 8,weiblich,K03353,415
354,2004,"Lüchow-Dannenberg",6 - 8,weiblich,K03354,53
355,2004,"Lüneburg",6 - 8,weiblich,K03355,313
356,2004,"Osterholz",6 - 8,weiblich,K03356,198
357,2004,"Rotenburg (Wümme)",6 - 8,weiblich,K03357,259
358,2004,"Heidekreis",6 - 8,weiblich,K03358,256
359,2004,"Stade",6 - 8,weiblich,K03359,361
360,2004,"Uelzen",6 - 8,weiblich,K03360,109
361,2004,"Verden",6 - 8,weiblich,K03361,288
3,2004,"Statistische Region Lüneburg",6 - 8,weiblich,K033,2890
401,2004,"Delmenhorst, Stadt",6 - 8,weiblich,K03401,279
402,2004,"Emden, Stadt",6 - 8,weiblich,K03402,57
403,2004,"Oldenburg (Oldb), Stadt",6 - 8,weiblich,K03403,369
404,2004,"Osnabrück, Stadt",6 - 8,weiblich,K03404,644
405,2004,"Wilhelmshaven, Stadt",6 - 8,weiblich,K03405,158
451,2004,"Ammerland",6 - 8,weiblich,K03451,140
452,2004,"Aurich",6 - 8,weiblich,K03452,236
453,2004,"Cloppenburg",6 - 8,weiblich,K03453,223
454,2004,"Emsland",6 - 8,weiblich,K03454,383
455,2004,"Friesland",6 - 8,weiblich,K03455,112
456,2004,"Grafschaft Bentheim",6 - 8,weiblich,K03456,290
457,2004,"Leer",6 - 8,weiblich,K03457,228
458,2004,"Oldenburg",6 - 8,weiblich,K03458,160
459,2004,"Osnabrück",6 - 8,weiblich,K03459,657
460,2004,"Vechta",6 - 8,weiblich,K03460,353
461,2004,"Wesermarsch",6 - 8,weiblich,K03461,204
462,2004,"Wittmund",6 - 8,weiblich,K03462,69
4,2004,"Statistische Region Weser-Ems",6 - 8,weiblich,K034,4577
0,2004,"Niedersachsen",6 - 8,weiblich,,18567
101,2020,"Braunschweig, Stadt",8 - 10,weiblich,K03101,830
102,2020,"Salzgitter, Stadt",8 - 10,weiblich,K03102,300
103,2020,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,455
151,2020,"Gifhorn",8 - 10,weiblich,K03151,285
153,2020,"Goslar",8 - 10,weiblich,K03153,210
154,2020,"Helmstedt",8 - 10,weiblich,K03154,160
155,2020,"Northeim",8 - 10,weiblich,K03155,210
157,2020,"Peine",8 - 10,weiblich,K03157,265
158,2020,"Wolfenbüttel",8 - 10,weiblich,K03158,145
159,2020,"Göttingen",8 - 10,weiblich,K03159,685
1,2020,"Statistische Region Braunschweig",8 - 10,weiblich,K031,3540
241,2020,"Region Hannover",8 - 10,weiblich,K03241,5120
241001,2020,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,3380
241999,2020,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,1740
251,2020,"Diepholz",8 - 10,weiblich,K03251,585
252,2020,"Hameln-Pyrmont",8 - 10,weiblich,K03252,345
254,2020,"Hildesheim",8 - 10,weiblich,K03254,605
255,2020,"Holzminden",8 - 10,weiblich,K03255,80
256,2020,"Nienburg (Weser)",8 - 10,weiblich,K03256,220
257,2020,"Schaumburg",8 - 10,weiblich,K03257,255
2,2020,"Statistische Region Hannover",8 - 10,weiblich,K032,7220
351,2020,"Celle",8 - 10,weiblich,K03351,345
352,2020,"Cuxhaven",8 - 10,weiblich,K03352,290
353,2020,"Harburg",8 - 10,weiblich,K03353,500
354,2020,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,80
355,2020,"Lüneburg",8 - 10,weiblich,K03355,320
356,2020,"Osterholz",8 - 10,weiblich,K03356,180
357,2020,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,265
358,2020,"Heidekreis",8 - 10,weiblich,K03358,325
359,2020,"Stade",8 - 10,weiblich,K03359,480
360,2020,"Uelzen",8 - 10,weiblich,K03360,145
361,2020,"Verden",8 - 10,weiblich,K03361,255
3,2020,"Statistische Region Lüneburg",8 - 10,weiblich,K033,3185
401,2020,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,330
402,2020,"Emden, Stadt",8 - 10,weiblich,K03402,125
403,2020,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,515
404,2020,"Osnabrück, Stadt",8 - 10,weiblich,K03404,600
405,2020,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,135
451,2020,"Ammerland",8 - 10,weiblich,K03451,250
452,2020,"Aurich",8 - 10,weiblich,K03452,300
453,2020,"Cloppenburg",8 - 10,weiblich,K03453,630
454,2020,"Emsland",8 - 10,weiblich,K03454,1020
455,2020,"Friesland",8 - 10,weiblich,K03455,120
456,2020,"Grafschaft Bentheim",8 - 10,weiblich,K03456,735
457,2020,"Leer",8 - 10,weiblich,K03457,360
458,2020,"Oldenburg",8 - 10,weiblich,K03458,355
459,2020,"Osnabrück",8 - 10,weiblich,K03459,890
460,2020,"Vechta",8 - 10,weiblich,K03460,665
461,2020,"Wesermarsch",8 - 10,weiblich,K03461,160
462,2020,"Wittmund",8 - 10,weiblich,K03462,85
4,2020,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,7265
0,2020,"Niedersachsen",8 - 10,weiblich,,21210
101,2019,"Braunschweig, Stadt",8 - 10,weiblich,K03101,700
102,2019,"Salzgitter, Stadt",8 - 10,weiblich,K03102,215
103,2019,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,360
151,2019,"Gifhorn",8 - 10,weiblich,K03151,220
153,2019,"Goslar",8 - 10,weiblich,K03153,170
154,2019,"Helmstedt",8 - 10,weiblich,K03154,110
155,2019,"Northeim",8 - 10,weiblich,K03155,160
157,2019,"Peine",8 - 10,weiblich,K03157,225
158,2019,"Wolfenbüttel",8 - 10,weiblich,K03158,110
159,2019,"Göttingen",8 - 10,weiblich,K03159,535
1,2019,"Statistische Region Braunschweig",8 - 10,weiblich,K031,2805
241,2019,"Region Hannover",8 - 10,weiblich,K03241,4080
241001,2019,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,2765
241999,2019,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,1315
251,2019,"Diepholz",8 - 10,weiblich,K03251,405
252,2019,"Hameln-Pyrmont",8 - 10,weiblich,K03252,290
254,2019,"Hildesheim",8 - 10,weiblich,K03254,530
255,2019,"Holzminden",8 - 10,weiblich,K03255,70
256,2019,"Nienburg (Weser)",8 - 10,weiblich,K03256,175
257,2019,"Schaumburg",8 - 10,weiblich,K03257,230
2,2019,"Statistische Region Hannover",8 - 10,weiblich,K032,5780
351,2019,"Celle",8 - 10,weiblich,K03351,265
352,2019,"Cuxhaven",8 - 10,weiblich,K03352,230
353,2019,"Harburg",8 - 10,weiblich,K03353,480
354,2019,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,45
355,2019,"Lüneburg",8 - 10,weiblich,K03355,245
356,2019,"Osterholz",8 - 10,weiblich,K03356,130
357,2019,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,180
358,2019,"Heidekreis",8 - 10,weiblich,K03358,265
359,2019,"Stade",8 - 10,weiblich,K03359,385
360,2019,"Uelzen",8 - 10,weiblich,K03360,115
361,2019,"Verden",8 - 10,weiblich,K03361,205
3,2019,"Statistische Region Lüneburg",8 - 10,weiblich,K033,2545
401,2019,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,265
402,2019,"Emden, Stadt",8 - 10,weiblich,K03402,85
403,2019,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,400
404,2019,"Osnabrück, Stadt",8 - 10,weiblich,K03404,490
405,2019,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,90
451,2019,"Ammerland",8 - 10,weiblich,K03451,195
452,2019,"Aurich",8 - 10,weiblich,K03452,270
453,2019,"Cloppenburg",8 - 10,weiblich,K03453,505
454,2019,"Emsland",8 - 10,weiblich,K03454,850
455,2019,"Friesland",8 - 10,weiblich,K03455,80
456,2019,"Grafschaft Bentheim",8 - 10,weiblich,K03456,605
457,2019,"Leer",8 - 10,weiblich,K03457,340
458,2019,"Oldenburg",8 - 10,weiblich,K03458,285
459,2019,"Osnabrück",8 - 10,weiblich,K03459,655
460,2019,"Vechta",8 - 10,weiblich,K03460,520
461,2019,"Wesermarsch",8 - 10,weiblich,K03461,115
462,2019,"Wittmund",8 - 10,weiblich,K03462,70
4,2019,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,5815
0,2019,"Niedersachsen",8 - 10,weiblich,,16945
101,2018,"Braunschweig, Stadt",8 - 10,weiblich,K03101,545
102,2018,"Salzgitter, Stadt",8 - 10,weiblich,K03102,175
103,2018,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,285
151,2018,"Gifhorn",8 - 10,weiblich,K03151,200
153,2018,"Goslar",8 - 10,weiblich,K03153,165
154,2018,"Helmstedt",8 - 10,weiblich,K03154,85
155,2018,"Northeim",8 - 10,weiblich,K03155,115
157,2018,"Peine",8 - 10,weiblich,K03157,160
158,2018,"Wolfenbüttel",8 - 10,weiblich,K03158,95
159,2018,"Göttingen",8 - 10,weiblich,K03159,490
1,2018,"Statistische Region Braunschweig",8 - 10,weiblich,K031,2305
241,2018,"Region Hannover",8 - 10,weiblich,K03241,3255
241001,2018,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,2210
241999,2018,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,1045
251,2018,"Diepholz",8 - 10,weiblich,K03251,305
252,2018,"Hameln-Pyrmont",8 - 10,weiblich,K03252,225
254,2018,"Hildesheim",8 - 10,weiblich,K03254,430
255,2018,"Holzminden",8 - 10,weiblich,K03255,40
256,2018,"Nienburg (Weser)",8 - 10,weiblich,K03256,150
257,2018,"Schaumburg",8 - 10,weiblich,K03257,160
2,2018,"Statistische Region Hannover",8 - 10,weiblich,K032,4565
351,2018,"Celle",8 - 10,weiblich,K03351,215
352,2018,"Cuxhaven",8 - 10,weiblich,K03352,200
353,2018,"Harburg",8 - 10,weiblich,K03353,415
354,2018,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,30
355,2018,"Lüneburg",8 - 10,weiblich,K03355,170
356,2018,"Osterholz",8 - 10,weiblich,K03356,105
357,2018,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,150
358,2018,"Heidekreis",8 - 10,weiblich,K03358,195
359,2018,"Stade",8 - 10,weiblich,K03359,270
360,2018,"Uelzen",8 - 10,weiblich,K03360,90
361,2018,"Verden",8 - 10,weiblich,K03361,175
3,2018,"Statistische Region Lüneburg",8 - 10,weiblich,K033,2015
401,2018,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,230
402,2018,"Emden, Stadt",8 - 10,weiblich,K03402,65
403,2018,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,345
404,2018,"Osnabrück, Stadt",8 - 10,weiblich,K03404,400
405,2018,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,95
451,2018,"Ammerland",8 - 10,weiblich,K03451,135
452,2018,"Aurich",8 - 10,weiblich,K03452,200
453,2018,"Cloppenburg",8 - 10,weiblich,K03453,385
454,2018,"Emsland",8 - 10,weiblich,K03454,735
455,2018,"Friesland",8 - 10,weiblich,K03455,55
456,2018,"Grafschaft Bentheim",8 - 10,weiblich,K03456,550
457,2018,"Leer",8 - 10,weiblich,K03457,325
458,2018,"Oldenburg",8 - 10,weiblich,K03458,275
459,2018,"Osnabrück",8 - 10,weiblich,K03459,515
460,2018,"Vechta",8 - 10,weiblich,K03460,430
461,2018,"Wesermarsch",8 - 10,weiblich,K03461,95
462,2018,"Wittmund",8 - 10,weiblich,K03462,60
4,2018,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,4890
0,2018,"Niedersachsen",8 - 10,weiblich,,13780
101,2017,"Braunschweig, Stadt",8 - 10,weiblich,K03101,525
102,2017,"Salzgitter, Stadt",8 - 10,weiblich,K03102,170
103,2017,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,265
151,2017,"Gifhorn",8 - 10,weiblich,K03151,190
153,2017,"Goslar",8 - 10,weiblich,K03153,145
154,2017,"Helmstedt",8 - 10,weiblich,K03154,80
155,2017,"Northeim",8 - 10,weiblich,K03155,80
157,2017,"Peine",8 - 10,weiblich,K03157,120
158,2017,"Wolfenbüttel",8 - 10,weiblich,K03158,105
159,2017,"Göttingen",8 - 10,weiblich,K03159,465
1,2017,"Statistische Region Braunschweig",8 - 10,weiblich,K031,2140
241,2017,"Region Hannover",8 - 10,weiblich,K03241,2880
241001,2017,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,1950
241999,2017,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,930
251,2017,"Diepholz",8 - 10,weiblich,K03251,290
252,2017,"Hameln-Pyrmont",8 - 10,weiblich,K03252,195
254,2017,"Hildesheim",8 - 10,weiblich,K03254,360
255,2017,"Holzminden",8 - 10,weiblich,K03255,40
256,2017,"Nienburg (Weser)",8 - 10,weiblich,K03256,125
257,2017,"Schaumburg",8 - 10,weiblich,K03257,145
2,2017,"Statistische Region Hannover",8 - 10,weiblich,K032,4030
351,2017,"Celle",8 - 10,weiblich,K03351,185
352,2017,"Cuxhaven",8 - 10,weiblich,K03352,180
353,2017,"Harburg",8 - 10,weiblich,K03353,350
354,2017,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,30
355,2017,"Lüneburg",8 - 10,weiblich,K03355,175
356,2017,"Osterholz",8 - 10,weiblich,K03356,90
357,2017,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,160
358,2017,"Heidekreis",8 - 10,weiblich,K03358,165
359,2017,"Stade",8 - 10,weiblich,K03359,265
360,2017,"Uelzen",8 - 10,weiblich,K03360,70
361,2017,"Verden",8 - 10,weiblich,K03361,160
3,2017,"Statistische Region Lüneburg",8 - 10,weiblich,K033,1830
401,2017,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,180
402,2017,"Emden, Stadt",8 - 10,weiblich,K03402,50
403,2017,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,310
404,2017,"Osnabrück, Stadt",8 - 10,weiblich,K03404,420
405,2017,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,100
451,2017,"Ammerland",8 - 10,weiblich,K03451,100
452,2017,"Aurich",8 - 10,weiblich,K03452,165
453,2017,"Cloppenburg",8 - 10,weiblich,K03453,330
454,2017,"Emsland",8 - 10,weiblich,K03454,805
455,2017,"Friesland",8 - 10,weiblich,K03455,50
456,2017,"Grafschaft Bentheim",8 - 10,weiblich,K03456,670
457,2017,"Leer",8 - 10,weiblich,K03457,355
458,2017,"Oldenburg",8 - 10,weiblich,K03458,235
459,2017,"Osnabrück",8 - 10,weiblich,K03459,440
460,2017,"Vechta",8 - 10,weiblich,K03460,395
461,2017,"Wesermarsch",8 - 10,weiblich,K03461,95
462,2017,"Wittmund",8 - 10,weiblich,K03462,50
4,2017,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,4750
0,2017,"Niedersachsen",8 - 10,weiblich,,12750
101,2016,"Braunschweig, Stadt",8 - 10,weiblich,K03101,565
102,2016,"Salzgitter, Stadt",8 - 10,weiblich,K03102,165
103,2016,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,255
151,2016,"Gifhorn",8 - 10,weiblich,K03151,170
153,2016,"Goslar",8 - 10,weiblich,K03153,130
154,2016,"Helmstedt",8 - 10,weiblich,K03154,75
155,2016,"Northeim",8 - 10,weiblich,K03155,95
157,2016,"Peine",8 - 10,weiblich,K03157,120
158,2016,"Wolfenbüttel",8 - 10,weiblich,K03158,105
159,2016,"Göttingen",8 - 10,weiblich,K03159,400
1,2016,"Statistische Region Braunschweig",8 - 10,weiblich,K031,2080
241,2016,"Region Hannover",8 - 10,weiblich,K03241,2740
241001,2016,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,1855
241999,2016,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,885
251,2016,"Diepholz",8 - 10,weiblich,K03251,265
252,2016,"Hameln-Pyrmont",8 - 10,weiblich,K03252,155
254,2016,"Hildesheim",8 - 10,weiblich,K03254,325
255,2016,"Holzminden",8 - 10,weiblich,K03255,45
256,2016,"Nienburg (Weser)",8 - 10,weiblich,K03256,120
257,2016,"Schaumburg",8 - 10,weiblich,K03257,135
2,2016,"Statistische Region Hannover",8 - 10,weiblich,K032,3790
351,2016,"Celle",8 - 10,weiblich,K03351,185
352,2016,"Cuxhaven",8 - 10,weiblich,K03352,170
353,2016,"Harburg",8 - 10,weiblich,K03353,320
354,2016,"Lüchow-Dannenberg",8 - 10,weiblich,K03354,40
355,2016,"Lüneburg",8 - 10,weiblich,K03355,205
356,2016,"Osterholz",8 - 10,weiblich,K03356,100
357,2016,"Rotenburg (Wümme)",8 - 10,weiblich,K03357,175
358,2016,"Heidekreis",8 - 10,weiblich,K03358,165
359,2016,"Stade",8 - 10,weiblich,K03359,265
360,2016,"Uelzen",8 - 10,weiblich,K03360,95
361,2016,"Verden",8 - 10,weiblich,K03361,145
3,2016,"Statistische Region Lüneburg",8 - 10,weiblich,K033,1865
401,2016,"Delmenhorst, Stadt",8 - 10,weiblich,K03401,125
402,2016,"Emden, Stadt",8 - 10,weiblich,K03402,60
403,2016,"Oldenburg (Oldb), Stadt",8 - 10,weiblich,K03403,255
404,2016,"Osnabrück, Stadt",8 - 10,weiblich,K03404,410
405,2016,"Wilhelmshaven, Stadt",8 - 10,weiblich,K03405,80
451,2016,"Ammerland",8 - 10,weiblich,K03451,110
452,2016,"Aurich",8 - 10,weiblich,K03452,185
453,2016,"Cloppenburg",8 - 10,weiblich,K03453,290
454,2016,"Emsland",8 - 10,weiblich,K03454,825
455,2016,"Friesland",8 - 10,weiblich,K03455,65
456,2016,"Grafschaft Bentheim",8 - 10,weiblich,K03456,730
457,2016,"Leer",8 - 10,weiblich,K03457,405
458,2016,"Oldenburg",8 - 10,weiblich,K03458,160
459,2016,"Osnabrück",8 - 10,weiblich,K03459,470
460,2016,"Vechta",8 - 10,weiblich,K03460,375
461,2016,"Wesermarsch",8 - 10,weiblich,K03461,115
462,2016,"Wittmund",8 - 10,weiblich,K03462,45
4,2016,"Statistische Region Weser-Ems",8 - 10,weiblich,K034,4705
0,2016,"Niedersachsen",8 - 10,weiblich,,12435
101,2015,"Braunschweig, Stadt",8 - 10,weiblich,K03101,570
102,2015,"Salzgitter, Stadt",8 - 10,weiblich,K03102,166
103,2015,"Wolfsburg, Stadt",8 - 10,weiblich,K03103,270
151,2015,"Gifhorn",8 - 10,weiblich,K03151,192
153,2015,"Goslar",8 - 10,weiblich,K03153,146
154,2015,"Helmstedt",8 - 10,weiblich,K03154,70
155,2015,"Northeim",8 - 10,weiblich,K03155,118
157,2015,"Peine",8 - 10,weiblich,K03157,134
158,2015,"Wolfenbüttel",8 - 10,weiblich,K03158,107
159,2015,"Göttingen",8 - 10,weiblich,K03159,419
1,2015,"Statistische Region Braunschweig",8 - 10,weiblich,K031,2192
241,2015,"Region Hannover",8 - 10,weiblich,K03241,2729
241001,2015,"dav. Hannover, Lhst.",8 - 10,weiblich,K03241001,1850
241999,2015,"dav. Hannover, Umland",8 - 10,weiblich,K03241999,879
251,2015,"Diepholz",8 - 10,weiblich,K03251,279
