Year,Gebietseinheit,Migrationshintergrund,Units,GeoCode,Value
2014,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241001,29.97
2014,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241999,19.32
2014,Diepholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03251,14.91
2014,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03252,17.99
2014,Hildesheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03254,17.13
2014,Holzminden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03255,7.03
2014,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03256,17.66
2014,Schaumburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03257,15.1
2014,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ032,20.28
2014,Celle,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03351,17.44
2014,Cuxhaven,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03352,11.66
2014,Harburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03353,13.41
2014,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,9.98
2014,Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03355,13.2
2014,Osterholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03356,7.75
2014,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03357,11.02
2014,Heidekreis,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03358,17.17
2014,Stade,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03359,13.48
2014,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,9.98
2014,Verden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03361,19.92
2014,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ033,13.7
2014,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03401,27.25
2014,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,12.64
2014,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03403,14.5
2014,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03404,28.54
2014,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03405,16.26
2014,Ammerland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03451,9.02
2014,Aurich,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03452,7.28
2014,Cloppenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03453,30.91
2014,Emsland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03454,17.27
2014,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,6.14
2014,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03456,22.94
2014,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,12.64
2014,Oldenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03458,12.26
2014,Osnabrück,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03459,21.15
2014,Vechta,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03460,21.07
2014,Wesermarsch,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03461,12.6
2014,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,6.14
2014,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ034,17.47
2014,Niedersachsen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ030,17.4
2013,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03101,20.06
2013,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03102,27.09
2013,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03103,36.11
2013,Gifhorn,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03151,22.75
2013,Goslar,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03153,12.55
2013,Helmstedt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03154,14.01
2013,Northeim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03155,9.44
2013,Peine,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03157,15.88
2013,Göttingen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03159,12.27
2013,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03158,14.18
2013,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ031,17.72
2013,Hannover  Region,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241,24.15
2013,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241001,30.93
2013,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241999,18.42
2013,Diepholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03251,13.12
2013,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03252,19.94
2013,Hildesheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03254,17.49
2013,Holzminden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03255,7.82
2013,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03256,15.5
2013,Schaumburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03257,13.21
2013,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ032,20.03
2013,Celle,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03351,16.99
2013,Cuxhaven,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03352,13.19
2013,Harburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03353,12.62
2013,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,9.38
2013,Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03355,12.68
2013,Osterholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03356,7.04
2013,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03357,10.14
2013,Heidekreis,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03358,18.16
2013,Stade,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03359,10.41
2013,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,9.38
2013,Verden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03361,21.13
2013,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ033,13.24
2013,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03401,23.07
2013,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,14.85
2013,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03403,14.31
2013,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03404,30.54
2013,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03405,16.39
2013,Ammerland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03451,6.75
2013,Aurich,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03452,9.17
2013,Cloppenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03453,26.17
2013,Emsland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03454,17.17
2013,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,6.53
2013,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03456,22.75
2013,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,14.85
2013,Oldenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03458,10.86
2013,Osnabrück,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03459,21.78
2013,Vechta,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03460,20.84
2013,Wesermarsch,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03461,13.45
2013,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,6.53
2013,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ034,17.44
2013,Niedersachsen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ030,17.29
2012,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03101,20.55
2012,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03102,25.44
2012,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03103,35.95
2012,Gifhorn,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03151,21.35
2012,Goslar,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03153,10.14
2012,Helmstedt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03154,9.86
2012,Northeim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03155,8.9
2012,Peine,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03157,14.55
2012,Göttingen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03159,12.26
2012,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03158,13.65
2012,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ031,16.88
2012,Hannover  Region,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241,23.24
2012,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241001,28.87
2012,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241999,18.49
2012,Diepholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03251,13.24
2012,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03252,17.51
2012,Hildesheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03254,16.01
2012,Holzminden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03255,9.39
2012,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03256,17.07
2012,Schaumburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03257,12.8
2012,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ032,19.25
2012,Celle,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03351,13.05
2012,Cuxhaven,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03352,11.47
2012,Harburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03353,12.54
2012,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,10.25
2012,Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03355,11.04
2012,Osterholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03356,5.61
2012,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03357,14.89
2012,Heidekreis,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03358,17.37
2012,Stade,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03359,9.95
2012,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,10.25
2012,Verden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03361,17.36
2012,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ033,12.37
2012,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03401,24.94
2012,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,10.08
2012,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03403,16.08
2012,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03404,28.16
2012,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03405,14.19
2012,Ammerland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03451,11.71
2012,Aurich,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03452,8.46
2012,Cloppenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03453,25.8
2012,Emsland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03454,18.59
2012,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,5.69
2012,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03456,22.57
2012,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,10.08
2012,Oldenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03458,9.83
2012,Osnabrück,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03459,21.71
2012,Vechta,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03460,22.56
2012,Wesermarsch,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03461,15.23
2012,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,5.69
2012,Statistische Region Weser-Ems,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ034,17.34
2012,Niedersachsen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ030,16.7
2011,Braunschweig  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03101,19.8
2011,Salzgitter  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03102,22.75
2011,Wolfsburg  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03103,30.31
2011,Gifhorn,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03151,19.43
2011,Goslar,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03153,11.8
2011,Helmstedt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03154,8.96
2011,Northeim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03155,9.42
2011,Peine,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03157,15.46
2011,Göttingen,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03159,12.99
2011,Wolfenbüttel,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03158,13.99
2011,Statistische Region Braunschweig,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ031,16.24
2011,Hannover  Region,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241,22.66
2011,dav. Hannover  Lhst.,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241001,28.57
2011,dav. Hannover  Umland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03241999,17.67
2011,Diepholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03251,12.72
2011,Hameln-Pyrmont,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03252,14.03
2011,Hildesheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03254,16.04
2011,Holzminden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03255,9.36
2011,Nienburg (Weser),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03256,17.23
2011,Schaumburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03257,16.41
2011,Statistische Region Hannover,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ032,18.95
2011,Celle,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03351,13.83
2011,Cuxhaven,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03352,11.71
2011,Harburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03353,10.95
2011,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,12.19
2011,Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03355,9.03
2011,Osterholz,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03356,5.51
2011,Rotenburg (Wümme),Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03357,12.26
2011,Heidekreis,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03358,12.87
2011,Stade,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03359,11.07
2011,Uelzen Lüchow-Dannenberg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03354360,12.19
2011,Verden,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03361,16.52
2011,Statistische Region Lüneburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ033,11.64
2011,Delmenhorst  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03401,24.05
2011,Emden  Stadt / Leer,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03402457,11.93
2011,Oldenburg(Oldb)  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03403,16.12
2011,Osnabrück  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03404,25.01
2011,Wilhelmshaven  Stadt,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03405,12.46
2011,Ammerland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03451,13.52
2011,Aurich,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03452,7.09
2011,Cloppenburg,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03453,25.16
2011,Emsland,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03454,19.83
2011,Friesland / Wittmund,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03455462,5.68
2011,Grafschaft Bentheim,Anteil der Personen mit Migrationshintergrund im engeren Sinne,%,MZ03456,22.46
