Year,Gebietseinheit,Erreichter Schulabschluss,Berufsbildende Schule,Nationalität,Units,Value
2011,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Prozent,
2011,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,
2011,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,10.6
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,8.4
2011,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,9.7
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,80.6
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,10.5
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,10.9
2021,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.1
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,0.9
2021,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2021,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,1.4
2021,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.1
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,1.2
2020,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2020,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,1.5
2020,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.1
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,1.2
2019,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2019,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.1
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,1.2
2018,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2018,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,1.7
2018,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.1
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,1.6
2017,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2017,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,2.4
2017,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.2
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,2.3
2016,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2016,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,2.1
2016,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.2
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,2.5
2015,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,0.1
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2015,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,2.0
2015,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2014,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.2
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,2.7
2014,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,0.1
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2014,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.7
2014,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2013,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.2
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,3.1
2013,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,0.1
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.1
2013,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,1.1
2013,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2012,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Prozent,0.3
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Prozent,3.8
2012,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Prozent,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Prozent,0.1
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Prozent,0.3
2012,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,0.1
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,2.0
2012,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Prozent,
